league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,x,y,minute,BodyPart,play_type,outcome,goal_flag,is_penalty,xg_penalty_const
5,2024,28320,2025-04-27 15:15:00,630744,174,465,723197,Gabriel Suazo,0.01781572960317135,0.8580000305175781,0.8219999694824218,33,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28320,2025-04-27 15:15:00,630747,174,465,,,0.05119415372610092,0.82,0.5720000076293945,47,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28320,2025-04-27 15:15:00,630743,174,5311,723199,Cristian Cásseres Jr.,0.01420024037361145,0.7369999694824219,0.664000015258789,11,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631157,170,13070,723716,Mohamed Ali-Cho,0.35868316888809204,0.89,0.655,97,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631144,170,11062,723717,Sofiane Diop,0.028121408075094223,0.749000015258789,0.4279999923706055,69,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631135,170,3746,,,0.08559085428714752,0.899000015258789,0.41900001525878905,1,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631145,170,8050,,,0.07005012780427933,0.8169999694824219,0.49700000762939456,70,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631146,170,8190,,,0.050169289112091064,0.7930000305175782,0.34200000762939453,70,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631136,170,3696,,,0.422862708568573,0.9009999847412109,0.549000015258789,14,Right Foot,Open Play,Goal,1,False,
5,2024,28332,2025-05-02 18:45:00,631138,170,3696,,,0.15857936441898346,0.860999984741211,0.45,34,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631149,170,9655,,,0.037743858993053436,0.7630000305175781,0.43900001525878907,85,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631140,177,12163,,,0.018490061163902283,0.730999984741211,0.5129999923706055,45,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631142,177,12163,,,0.01631096564233303,0.7319999694824219,0.5170000076293946,58,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631134,177,13530,723729,Jordan Siebatcheu,0.029892034828662872,0.784000015258789,0.4329999923706055,0,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631141,177,13530,723728,Keito Nakamura,0.09518549591302872,0.8680000305175781,0.46099998474121096,49,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631155,177,13312,723724,Sergio Akieme,0.1035904660820961,0.909000015258789,0.56,92,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631151,177,13384,,,0.03879502788186073,0.9340000152587891,0.27,87,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631152,177,9170,,,0.041607681661844254,0.8180000305175781,0.4809999847412109,88,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631156,177,9170,723728,Keito Nakamura,0.020079316571354866,0.735999984741211,0.5,94,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631137,177,3682,723727,Amadou Koné,0.04977668076753616,0.9180000305175782,0.31,32,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631139,177,11755,,,0.04978737607598305,0.8180000305175781,0.49599998474121093,45,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631148,177,11755,723723,Mory Gbane,0.07075586169958115,0.9130000305175782,0.639000015258789,78,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631150,177,11755,723730,Mamadou Diakhon,0.04872394725680351,0.8769999694824219,0.639000015258789,87,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631153,177,11755,,,0.06793472170829773,0.9490000152587891,0.37599998474121094,88,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631147,177,11613,723734,Hafiz Ibrahim,0.054291803389787674,0.8090000152587891,0.455,73,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631154,177,11613,723723,Mory Gbane,0.05713215097784996,0.8109999847412109,0.509000015258789,92,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28332,2025-05-02 18:45:00,631143,177,11389,723728,Keito Nakamura,0.12261272221803665,0.9080000305175782,0.504000015258789,67,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631729,171,13423,724468,Denis Zakaria,0.02678729221224785,0.775,0.49200000762939455,67,Right Foot,Open Play,Goal,1,False,
5,2024,28334,2025-05-03 19:05:00,631723,171,5356,724462,Jordan Teze,0.4515516757965088,0.9769999694824218,0.43900001525878907,52,<NA>,From Corner,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631718,171,9690,724469,Takumi Minamino,0.03400806337594986,0.8480000305175781,0.7469999694824219,17,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631726,171,9690,724469,Takumi Minamino,0.037056948989629745,0.8119999694824219,0.6959999847412109,62,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631731,171,9690,724466,Maghnes Akliouche,0.2537071704864502,0.8219999694824218,0.4329999923706055,77,Right Foot,Open Play,Goal,1,False,
5,2024,28334,2025-05-03 19:05:00,631719,171,12950,724468,Denis Zakaria,0.04459250718355179,0.7780000305175782,0.45,26,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631713,171,10058,724465,Caio Henrique,0.37513336539268494,0.9230000305175782,0.40099998474121096,1,Left Foot,Open Play,Goal,1,False,
5,2024,28334,2025-05-03 19:05:00,631720,171,10058,724469,Takumi Minamino,0.3119046092033386,0.855999984741211,0.42200000762939455,28,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631721,171,10058,,,0.11573195457458496,0.9369999694824219,0.29700000762939455,34,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631732,171,10058,,,0.03258600831031799,0.73,0.24399999618530274,79,Left Foot,Direct Freekick,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631725,171,8239,724462,Jordan Teze,0.09005627036094666,0.919000015258789,0.4,61,<NA>,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631728,171,8239,,,0.07290243357419968,0.9280000305175782,0.6379999923706055,67,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631717,175,8746,724455,Zuriko Davitashvili,0.0965871810913086,0.9209999847412109,0.5370000076293945,16,<NA>,From Corner,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631716,175,9621,,,0.030395662412047386,0.7830000305175782,0.425,15,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631734,175,12959,724449,Leo Petrot,0.5337674617767334,0.9330000305175781,0.505,87,<NA>,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631715,175,5724,724454,Djylian N'Guessan,0.2320420891046524,0.915,0.3160000038146973,6,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631722,175,5724,724451,Aïmen Moueffek,0.049042582511901855,0.860999984741211,0.33299999237060546,46,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631730,175,10295,724450,Florian Tardieu,0.025689193978905678,0.8,0.3370000076293945,75,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631735,175,10295,724447,Mickael Nade,0.023147836327552795,0.8130000305175781,0.705,93,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631714,175,10284,724449,Leo Petrot,0.01667085476219654,0.769000015258789,0.7390000152587891,3,Right Foot,From Corner,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631733,175,10284,724455,Zuriko Davitashvili,0.05392671376466751,0.8780000305175781,0.47200000762939454,85,<NA>,Set Piece,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631724,175,7652,724452,Pierre Ekwah,0.08822636306285858,0.89,0.6480000305175782,52,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28334,2025-05-03 19:05:00,631727,175,7652,724450,Florian Tardieu,0.020070280879735947,0.7959999847412109,0.749000015258789,64,Right Foot,Open Play,Goal,1,False,
5,2024,28328,2025-05-03 15:00:00,631518,161,10016,724194,Gonçalo Ramos,0.43160638213157654,0.9259999847412109,0.664000015258789,45,Right Foot,Open Play,Goal,1,False,
5,2024,28328,2025-05-03 15:00:00,631520,161,10016,724190,Senny Mayulu,0.051187869161367416,0.86,0.6709999847412109,59,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631532,161,10016,724194,Gonçalo Ramos,0.03210696950554848,0.895,0.7280000305175781,90,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631523,161,10431,724195,Bradley Barcola,0.07450295239686966,0.845,0.4420000076293945,70,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631525,161,10431,724197,Fabián,0.028788097202777863,0.8290000152587891,0.7040000152587891,74,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631522,161,2447,724195,Bradley Barcola,0.051092974841594696,0.9480000305175781,0.7080000305175781,65,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631503,161,11767,724192,Lee Kang-In,0.3628728985786438,0.9330000305175781,0.5220000076293946,2,<NA>,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631515,161,11767,,,0.035151150077581406,0.9480000305175781,0.2539999961853027,27,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631529,161,11767,724196,Désiré Doué,0.11519493162631989,0.9209999847412109,0.4929999923706055,83,<NA>,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631509,161,12733,724191,Warren Zaïre-Emery,0.03984357416629791,0.91,0.27399999618530274,10,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631516,161,12733,724191,Warren Zaïre-Emery,0.23545311391353607,0.9219999694824219,0.28399999618530275,33,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631527,161,12733,724195,Bradley Barcola,0.04960288852453232,0.8180000305175781,0.5370000076293945,77,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631528,161,12733,724187,Beraldo,0.024556918069720268,0.765,0.4520000076293945,80,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631530,161,12733,,,0.546765923500061,0.9640000152587891,0.56,87,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631507,161,7313,724188,Axel Tape,0.03156277909874916,0.7919999694824219,0.275,7,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631510,161,7313,724190,Senny Mayulu,0.017890989780426025,0.7330000305175781,0.4159999847412109,13,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631513,161,2276,,,0.0,0.02700000047683716,0.52,19,Left Foot,From Corner,Own Goal,0,False,
5,2024,28328,2025-05-03 15:00:00,631504,161,12345,724195,Bradley Barcola,0.06099215894937515,0.9109999847412109,0.6990000152587891,5,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631505,161,12345,724192,Lee Kang-In,0.13757242262363434,0.97,0.5879999923706055,5,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631506,161,12345,,,0.016710150986909866,0.7980000305175782,0.4,6,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631519,161,10786,724196,Désiré Doué,0.01585957035422325,0.76,0.665,48,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631508,225,11808,724177,Felix Lemarechal,0.01174838561564684,0.9619999694824218,0.37400001525878906,9,<NA>,From Corner,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631526,225,11808,724177,Felix Lemarechal,0.12933078408241272,0.9580000305175781,0.41,77,<NA>,From Corner,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631514,225,8920,724174,Diego Moreira,0.03406200930476189,0.799000015258789,0.3870000076293945,22,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631517,225,10057,724178,Habib Diarra,0.04687897488474846,0.7930000305175782,0.415,47,Right Foot,Open Play,Goal,1,False,
5,2024,28328,2025-05-03 15:00:00,631524,225,10057,724178,Habib Diarra,0.6016808152198792,0.96,0.5840000152587891,72,<NA>,Open Play,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631511,225,9767,724177,Felix Lemarechal,0.03946651518344879,0.7830000305175782,0.48200000762939454,18,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631512,225,11253,724173,Dilane Bakwa,0.4506809115409851,0.9630000305175781,0.5570000076293945,19,<NA>,From Corner,Missed Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631531,225,11618,724178,Habib Diarra,0.03567976877093315,0.8090000152587891,0.3559999847412109,89,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28328,2025-05-03 15:00:00,631521,225,12498,,,0.07111579179763794,0.875,0.5720000076293945,64,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631668,163,8640,,,0.016649886965751648,0.785,0.5229999923706055,94,Left Foot,From Corner,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631661,163,8056,724371,Adrien Truffert,0.6193386912345886,0.92,0.5570000076293945,64,Right Foot,Open Play,Goal,1,False,
5,2024,28327,2025-05-03 17:00:00,631665,163,8056,,,0.055705927312374115,0.8430000305175781,0.5429999923706055,86,Right Foot,From Corner,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631649,163,12451,,,0.018598854541778564,0.7390000152587891,0.56,23,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631666,163,13069,,,0.012387802824378014,0.7569999694824219,0.7280000305175781,92,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631656,163,12882,724370,Lorenz Assignon,0.06508154422044754,0.8569999694824219,0.41400001525878904,44,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631659,163,13435,724373,Jordan James,0.016241956502199173,0.7390000152587891,0.7030000305175781,54,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631662,163,8677,724374,Ludovic Blas,0.06290891766548157,0.9530000305175781,0.595999984741211,71,<NA>,Set Piece,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631652,163,8973,724367,Christopher Wooh,0.06495991349220276,0.855,0.38299999237060545,29,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631650,163,3475,724376,Kazeem Olaigbe,0.034698233008384705,0.84,0.6969999694824218,25,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631653,163,3475,724373,Jordan James,0.022218573838472366,0.784000015258789,0.3079999923706055,36,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631657,163,3475,,,0.04930245876312256,0.8859999847412109,0.5459999847412109,47,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631648,163,13210,724371,Adrien Truffert,0.04117478057742119,0.8,0.5679999923706055,21,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631655,163,13210,724376,Kazeem Olaigbe,0.4395526647567749,0.9640000152587891,0.4379999923706055,44,<NA>,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631660,163,13210,724371,Adrien Truffert,0.058569297194480896,0.935,0.47200000762939454,54,<NA>,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631654,174,12045,,,0.034423910081386566,0.8059999847412109,0.47099998474121096,42,Left Foot,From Corner,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631663,174,12045,724365,Rafik Messali,0.05296962335705757,0.899000015258789,0.29,79,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631664,174,12045,724352,Guillaume Restes,0.0531766414642334,0.825999984741211,0.4129999923706055,81,Left Foot,Open Play,Goal,1,False,
5,2024,28327,2025-05-03 17:00:00,631647,174,10193,724356,Aron Dønnum,0.024158701300621033,0.8640000152587891,0.45099998474121095,15,<NA>,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631645,174,13091,724356,Aron Dønnum,0.015511973761022091,0.899000015258789,0.5670000076293945,6,<NA>,From Corner,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631658,174,465,724357,Warren Kamanzi,0.04741973802447319,0.879000015258789,0.725999984741211,48,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631667,174,465,724365,Rafik Messali,0.066630057990551,0.8530000305175781,0.515,93,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631646,174,6874,,,0.08796315640211105,0.8980000305175782,0.5690000152587891,13,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28327,2025-05-03 17:00:00,631651,174,6874,724353,Djibril Sidibe,0.6316781640052795,0.9519999694824218,0.4759999847412109,27,Right Foot,Open Play,Goal,1,False,
5,2024,28329,2025-05-04 15:15:00,632034,275,3285,724824,Ki-Jana Hoever,0.03579290211200714,0.879000015258789,0.745999984741211,80,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632033,275,10812,,,0.0,0.030999999046325683,0.5179999923706055,78,<NA>,From Corner,Own Goal,0,False,
5,2024,28329,2025-05-04 15:15:00,632022,275,10815,724812,Paul Joly,0.05530291795730591,0.9059999847412109,0.5520000076293945,14,<NA>,Open Play,Missed Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632030,275,10815,724817,Gaetan Perrin,0.03020879626274109,0.8169999694824219,0.6630000305175782,61,Right Foot,Open Play,Goal,1,False,
5,2024,28329,2025-05-04 15:15:00,632021,275,10817,724817,Gaetan Perrin,0.20146535336971283,0.9109999847412109,0.42400001525878905,12,<NA>,Open Play,Missed Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632027,282,713,724833,Josué Casimir,0.03828275948762894,0.8090000152587891,0.35700000762939454,47,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632029,282,713,724836,Issa Soumaré,0.060344450175762177,0.9290000152587891,0.5579999923706055,55,<NA>,Open Play,Missed Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632036,282,11788,724832,Junior Mwanga,0.5392239689826965,0.9540000152587891,0.5029999923706054,91,<NA>,Set Piece,Goal,1,False,
5,2024,28329,2025-05-04 15:15:00,632024,282,11792,,,0.07472069561481476,0.87,0.5840000152587891,34,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632032,282,11792,724842,Yanis Zouaoui,0.07783184200525284,0.9640000152587891,0.4109999847412109,78,<NA>,From Corner,Missed Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632026,282,11789,,,0.07711640000343323,0.8730000305175781,0.43099998474121093,46,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632031,282,10581,,,0.056226588785648346,0.8530000305175781,0.5790000152587891,71,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632035,282,10581,,,0.01308237574994564,0.7559999847412109,0.745,90,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632023,282,13368,724828,Loïc Négo,0.27215948700904846,0.865999984741211,0.5020000076293946,34,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632025,282,11795,724833,Josué Casimir,0.05009125918149948,0.8490000152587891,0.4640000152587891,36,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28329,2025-05-04 15:15:00,632028,282,11796,724832,Junior Mwanga,0.06410247087478638,0.9680000305175781,0.5690000152587891,51,<NA>,From Corner,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632067,241,6905,,,0.12828630208969116,0.9640000152587891,0.580999984741211,13,Left Foot,Set Piece,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632078,241,6905,724876,Pierre Lees-Melou,0.05809302628040314,0.9030000305175782,0.49700000762939456,53,<NA>,Open Play,Saved Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632082,241,6905,724877,Mahdi Camara,0.057764049619436264,0.8530000305175781,0.3160000038146973,75,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632064,241,6452,,,0.5545924305915833,0.9480000305175781,0.44400001525878907,2,Right Foot,Set Piece,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632081,241,6452,724881,Pereira Lage,0.027772212401032448,0.754000015258789,0.590999984741211,65,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632063,241,9447,724879,Romain Del Castillo,0.01238576415926218,0.870999984741211,0.47900001525878905,2,<NA>,Set Piece,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632066,241,7743,724879,Romain Del Castillo,0.020234469324350357,0.9019999694824219,0.6830000305175781,13,Left Foot,Set Piece,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632073,241,7743,724876,Pierre Lees-Melou,0.12936116755008698,0.8209999847412109,0.44,40,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632079,241,7743,,,0.04942469671368599,0.82,0.7980000305175782,57,Right Foot,Direct Freekick,Saved Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632080,241,7743,724879,Romain Del Castillo,0.05811842903494835,0.9030000305175782,0.5520000076293945,58,<NA>,From Corner,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632083,241,7743,724880,Ludovic Ajorque,0.02666187658905983,0.8669999694824219,0.55,75,<NA>,Open Play,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632084,241,7743,724880,Ludovic Ajorque,0.04903912916779518,0.8030000305175782,0.41900001525878905,76,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632075,241,5619,724872,Kenny Lala,0.0185621976852417,0.9690000152587891,0.6719999694824219,46,Left Foot,Set Piece,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632077,241,5619,724872,Kenny Lala,0.023322807624936104,0.745999984741211,0.34400001525878904,48,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632068,241,3721,724877,Mahdi Camara,0.06219582259654999,0.8859999847412109,0.580999984741211,14,Left Foot,From Corner,Goal,1,False,
5,2024,28333,2025-05-04 15:15:00,632076,241,3721,,,0.06869598478078842,0.889000015258789,0.685,47,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632065,166,10375,724894,Rabby Nzingoula,0.10526882857084274,0.865999984741211,0.37900001525878907,4,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632070,166,10819,724892,Tanguy Coulibaly,0.09179861843585968,0.8119999694824219,0.5159999847412109,25,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632072,166,10819,,,0.02025775797665119,0.7659999847412109,0.37900001525878907,34,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632074,166,10819,724896,Junior Ndiaye,0.06474324315786362,0.855999984741211,0.6869999694824219,43,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632069,166,11784,724895,Khalil Fayad,0.018611885607242584,0.7619999694824219,0.34900001525878904,20,Left Foot,Set Piece,Blocked Shot,0,False,
5,2024,28333,2025-05-04 15:15:00,632071,166,8813,724891,Theo Sainte Luce,0.11313670128583908,0.9340000152587891,0.5129999923706055,29,<NA>,Open Play,Blocked Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632278,160,3223,725156,Hákon Haraldsson,0.03639984130859375,0.9169999694824219,0.46099998474121096,54,<NA>,From Corner,Missed Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632284,160,8636,725162,Mitchel Bakker,0.13992621004581451,0.8569999694824219,0.28200000762939453,77,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632282,160,13051,725160,Jonathan Christian David,0.41350388526916504,0.9069999694824219,0.45099998474121095,73,Right Foot,Open Play,Goal,1,False,
5,2024,28331,2025-05-04 18:45:00,632281,160,8310,,,0.03958139941096306,0.9219999694824219,0.09100000381469726,73,Left Foot,Direct Freekick,Missed Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632275,160,914,,,0.053309205919504166,0.7330000305175781,0.5690000152587891,30,Left Foot,Direct Freekick,Blocked Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632277,164,3291,725176,Amine Gouiri,0.3208487629890442,0.9540000152587891,0.33799999237060546,50,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632289,164,3291,,,0.07119119167327881,0.9009999847412109,0.29600000381469727,90,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632279,164,6401,725174,Adrien Rabiot,0.5110369920730591,0.9180000305175782,0.47700000762939454,56,Right Foot,Open Play,Goal,1,False,
5,2024,28331,2025-05-04 18:45:00,632286,164,6401,725174,Adrien Rabiot,0.05121245235204697,0.860999984741211,0.40099998474121096,85,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632276,164,12111,725173,Mason Greenwood,0.07510416209697723,0.915,0.33099998474121095,33,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632290,164,10172,,,0.055404238402843475,0.865999984741211,0.610999984741211,92,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632285,164,7486,725173,Mason Greenwood,0.05748768523335457,0.9769999694824218,0.6,79,Right Foot,Set Piece,Missed Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632280,164,7490,725172,Pierre-Emile Højbjerg,0.06788486987352371,0.8869999694824219,0.6869999694824219,61,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632283,164,7490,725170,Ulisses García,0.07637616991996765,0.8440000152587891,0.41900001525878905,77,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28331,2025-05-04 18:45:00,632288,164,7490,725177,Valentin Rongier,0.047869861125946045,0.8869999694824219,0.3110000038146973,89,Left Foot,Open Play,Blocked Shot,0,False,
